segment_id,lat,lon,hour_of_day,lighting_score,crime_reports_30d,foot_traffic,sidewalk_present,past_accidents_1y,avg_speed_limit,cctv_present,safety_score,risk_level
SEG103322,23.038922450054404,72.55553732971696,8,7.782994567117663,2,9.110038882574209,0,1,40,1,69.4,Medium
SEG103323,23.044074191228205,72.59046573118957,18,9.837223383651235,2,5.638596620282463,1,2,40,1,76.1,Low
SEG103324,23.03323690170894,72.5774960553211,14,6.595471592665643,3,1.0041094391261407,1,0,30,1,68.7,Medium
SEG103325,23.046578081171265,72.5527025122266,6,5.901391809188112,2,5.237656745267855,0,0,20,0,55.8,Medium
SEG103326,23.022357621207192,72.59292301763683,9,9.080662133885028,1,9.532602148983514,0,1,60,1,84.5,Low
SEG103327,23.046682464678327,72.55786926371162,20,2.549539863634828,2,1.0004286825919728,0,0,60,1,52.0,Medium
SEG103328,23.02785603207741,72.54799152835835,12,0.6646230513800522,0,9.711873081218005,0,0,80,1,63.0,Medium
SEG103329,23.012266987039908,72.55771296090708,1,5.099699049722157,2,9.876403503981413,1,0,40,0,60.7,Medium
SEG103330,23.051928010566325,72.54375030975395,20,2.6034870317382874,1,5.607131662641392,1,2,60,1,53.5,Medium
SEG103331,23.015123398061043,72.58756652006305,17,4.51081614680902,2,3.324387294612199,1,1,50,0,49.6,Medium
SEG103332,23.00144108163033,72.55347626517715,6,4.5629985058180935,1,0.08634673837892848,1,4,40,1,50.2,Medium
SEG103333,23.013347072362528,72.57276798269213,23,3.1883182406806942,2,0.15505009487129295,0,0,60,1,36.1,High
SEG103334,23.020167815869158,72.55528806792377,22,4.863245815830535,0,3.880954014612751,0,1,80,1,49.1,Medium
SEG103335,23.01932423258091,72.58861254216765,23,3.8015188054990166,2,7.830717939354036,1,1,40,1,65.9,Medium
SEG103336,23.028856713019398,72.57175474886152,9,1.1305933678187674,1,9.423735225320613,0,1,50,0,60.8,Medium
SEG103337,23.048571978511976,72.56173637286828,22,8.6672570740578,1,1.5477830512061974,0,1,50,0,46.8,Medium
SEG103338,23.016078602491035,72.53858929299679,19,7.01273714430226,2,4.877526053857767,1,0,40,1,75.9,Low
SEG103339,23.028642383437756,72.58862458308539,20,0.41308864999840544,3,5.017256346832102,0,1,40,0,47.1,Medium
SEG103340,23.018707642452867,72.56554309643766,13,1.1578642527130634,2,3.803033753956985,1,4,30,0,27.1,High
SEG103341,23.045197518265525,72.54852844324249,6,0.9651447071202401,0,5.3995606628347765,0,2,80,1,41.9,High
SEG103342,23.008668083230866,72.58706524796808,5,0.6174354700882767,2,9.250222318078986,0,1,20,1,41.6,High
SEG103343,23.005693064757054,72.53353862778064,23,0.5905677584054769,3,4.385291505173182,1,3,30,1,15.3,High
SEG103344,23.027664738928067,72.55041499962643,12,1.571123329362003,2,1.377797280913735,0,1,30,1,37.8,High
SEG103345,23.036953817217103,72.56489384607814,22,8.478694085299281,3,6.654495674566734,1,2,30,0,49.3,Medium
SEG103346,23.043753886059992,72.55208793184282,13,8.282332961981759,7,0.31374524533401615,1,0,30,0,40.9,High
SEG103347,23.032429366909792,72.56098772659962,12,7.831464752783852,2,9.40115264491655,1,0,20,0,90.2,Low
SEG103348,23.042561736872546,72.54718055640151,1,6.1470650653857275,0,9.398876560903238,0,2,60,1,59.1,Medium
SEG103349,23.02159905322085,72.53845540091064,9,7.234935532136345,1,0.9214260358293058,1,2,40,0,61.3,Medium
SEG103350,23.001807721864655,72.5323955190101,13,7.384812108403062,2,5.508868458403816,0,3,80,0,43.5,High
SEG103351,23.006385461934585,72.54024702671929,2,8.893128703076673,3,7.973903684125478,1,1,60,0,58.1,Medium
SEG103352,23.002129743067595,72.5919415234116,3,7.323430296357656,2,4.645784797460188,0,0,40,1,56.7,Medium
SEG103353,23.018091900776206,72.56740120366689,14,7.364593080209655,3,4.787716345509228,0,0,30,0,72.9,Low
SEG103354,23.027252023769776,72.56178240814306,5,8.040811727134837,2,9.702000035056308,1,0,30,0,72.3,Low
SEG103355,23.01959746160113,72.55498104955487,16,5.5635485592763185,4,2.30508092979775,0,2,80,0,31.3,High
SEG103356,23.03083297112865,72.57604730948891,11,2.130287900426092,2,5.263101888976166,1,2,40,1,45.1,Medium
SEG103357,23.0264335031671,72.5391818659339,9,0.845424775690583,1,1.1496816146754973,1,0,60,1,48.3,Medium
SEG103358,23.037286854102515,72.54794844139742,2,4.1904356038189885,2,3.0244015027883964,0,2,80,0,31.3,High
SEG103359,23.036682918995986,72.57263363777814,9,0.9168567168606256,2,8.509044274892407,0,2,30,1,53.9,Medium
SEG103360,23.017493528090977,72.56113918369805,13,1.6930403155433116,1,7.164486574775395,0,0,60,0,47.3,Medium
SEG103361,23.01904179504486,72.58005601503234,13,0.23840011762434998,3,6.120037868956673,0,1,50,0,30.0,High
SEG103362,23.032183130190273,72.58831213985718,6,3.0020629103650984,2,1.1388856494806043,1,0,40,0,58.5,Medium
SEG103363,23.032803785733996,72.5835192184391,0,9.699978224020184,3,8.506985495370184,0,2,60,0,49.8,Medium
SEG103364,23.01730849525004,72.54197350142695,22,3.7893127266441065,3,2.98109297217625,1,0,40,1,44.1,High
SEG103365,23.018167483717647,72.53594556530925,22,2.4089260605108134,0,5.349828439508179,0,0,30,1,52.1,Medium
SEG103366,23.038172475725236,72.54101363903543,21,4.034494771382315,4,2.3347469843014057,0,1,30,0,24.2,High
SEG103367,23.035607595258185,72.58092949495402,6,3.013385202066774,2,5.207365685692254,1,2,50,1,58.6,Medium
SEG103368,23.00742779425739,72.58939902081703,14,6.7387682292836075,3,5.6213953483906645,1,1,50,0,56.1,Medium
SEG103369,23.024257303382146,72.59015417640074,3,6.344667611590806,2,3.4046844175630486,1,2,30,1,46.5,Medium
SEG103370,23.049098834329083,72.54938402630908,21,0.27342907770496194,1,5.059216469595908,0,0,30,1,47.4,Medium
SEG103371,23.001996812185745,72.58462218957088,0,5.113231558067851,3,4.060523758480031,1,1,20,1,45.1,Medium
SEG103372,23.04703401705663,72.56485530977643,11,0.3619968767543713,2,6.974954101862525,1,1,40,0,45.3,Medium
SEG103373,23.008974798638526,72.58348147014263,20,6.773632664142749,2,5.4389133316146285,1,0,40,1,76.3,Low
SEG103374,23.027898674785394,72.5656437147547,17,9.358083306272585,5,8.78076100309228,0,1,60,0,57.5,Medium
SEG103375,23.023338503590765,72.53948305928564,20,9.07487878727419,3,0.4964195752039402,1,1,20,0,57.3,Medium
SEG103376,23.00055711355378,72.53514927081976,11,2.0571211209092652,2,0.26638658667017756,0,1,20,0,40.6,High
SEG103377,23.05034683153993,72.59221924469861,2,7.426451477213933,3,1.8854935269555206,0,1,20,0,42.5,High
SEG103378,23.025020887503388,72.55767716616805,0,7.930659710405652,3,1.1857657592768178,1,0,60,0,35.0,High
SEG103379,23.052484755221833,72.55278384191833,3,8.643675331093842,0,5.258957727962887,1,1,40,0,71.9,Low
SEG103380,23.01577091455386,72.55315970050994,1,2.59598670800521,0,2.001340515859847,0,2,30,0,30.3,High
SEG103381,23.04764516753788,72.5546307367459,10,4.508348459721601,2,0.16048624660417454,0,1,20,1,54.4,Medium
SEG103382,23.050731426569758,72.59142479381313,1,2.215044290365904,2,2.8262205542809102,1,1,20,1,53.8,Medium
SEG103383,23.030625782900394,72.5340757981812,4,0.24309457211191376,0,5.092030377406366,1,2,50,0,34.6,High
SEG103384,23.011147278332725,72.53773898367984,10,6.590126278649572,2,7.142551480526221,0,2,40,0,54.3,Medium
SEG103385,23.037688608765816,72.58132734850632,17,4.314636178931456,2,4.383948068849288,1,1,50,1,66.0,Medium
SEG103386,23.03019379365912,72.56571161693711,16,2.481168805635673,1,9.62714328376912,0,0,30,0,63.9,Medium
SEG103387,23.051949131621893,72.53835488926747,1,8.47103947299612,1,1.9945266227037373,0,0,40,0,64.8,Medium
SEG103388,23.024159963399576,72.53223990889059,21,4.956806399792029,0,5.140619843423949,1,2,40,1,53.9,Medium
SEG103389,23.01476825062019,72.54457523263815,13,9.946576772125905,0,2.5318372925503283,1,0,30,1,87.3,Low
SEG103390,23.007605785082177,72.54695269795117,8,7.93357826938967,1,8.06667908684503,0,0,30,0,92.9,Low
SEG103391,23.038424846277767,72.53092384692235,9,8.692111997359198,2,1.8775846107212646,0,1,30,1,66.5,Medium
SEG103392,23.05357602904393,72.54404588499192,20,7.733322487976717,1,9.616010875261424,0,1,50,0,82.5,Low
SEG103393,23.001558907381426,72.5779907309019,11,1.0592489895062163,0,7.166064956222718,1,0,40,1,71.8,Low
SEG103394,23.040724494512798,72.5856031898264,5,0.6502900065367068,2,5.568650811435551,1,1,40,0,35.2,High
SEG103395,23.05098116994078,72.58838532893503,10,9.150787726144635,6,5.323480706677093,0,0,40,0,39.5,High
SEG103396,23.004112984382505,72.55534441212183,1,1.3819718803980208,3,3.6247023589807057,1,0,30,0,41.7,High
SEG103397,23.006059352480836,72.55076189218373,3,3.9122615067426025,1,0.210260601660045,0,0,50,0,37.6,High
SEG103398,23.038057640414735,72.59499095513351,7,6.099110115559308,0,9.15123765919971,1,0,50,0,83.9,Low
SEG103399,23.035637985674267,72.5800071293099,5,2.118983499019956,2,7.949373361755413,1,2,30,0,44.8,High
SEG103400,23.003785507842395,72.564927885259,8,2.252850437077768,2,1.3485808239841401,0,1,60,0,33.4,High
SEG103401,23.045893251368312,72.54656014312481,1,4.662413422913765,3,1.220796061927556,0,0,30,1,35.5,High
SEG103402,23.02878831163147,72.55088485443753,14,3.6089509145992715,2,3.0810067184861554,1,1,40,1,57.9,Medium
SEG103403,23.049895855533514,72.56349868267391,2,6.765756670198043,1,7.631394040991135,0,3,40,0,45.1,Medium
SEG103404,23.048289498454597,72.5652353897864,5,0.750761955206275,4,5.031650301867744,0,0,50,0,27.0,High
SEG103405,23.04468792729776,72.53088911187778,23,4.8875866947781965,3,6.542098833633946,1,3,30,1,40.7,High
SEG103406,23.028374439293444,72.59236100554264,0,1.7425991771551697,2,0.061942799969988416,0,0,30,0,26.0,High
SEG103407,23.013844085296217,72.56741440607784,6,6.067250090007481,3,9.23704548176326,1,0,60,1,71.3,Low
SEG103408,23.02782865271511,72.56829528588659,12,1.1621329176034312,3,1.656858129544444,0,0,60,1,32.2,High
SEG103409,23.0055446257791,72.543745623694,7,1.9763186652941367,4,3.1890127532851196,0,2,50,0,21.3,High
SEG103410,23.036236538166037,72.57972416662209,7,8.038889828433135,1,9.471505651926527,0,2,30,1,80.6,Low
SEG103411,23.007368747057594,72.57792219380597,3,2.351669900380138,0,7.328935352402057,0,2,40,0,38.4,High
SEG103412,23.028114512937538,72.53618526827131,10,7.3706533879382565,3,5.110667054564781,0,1,40,0,50.5,Medium
SEG103413,23.002991008579176,72.5686746341969,18,2.7306269968819095,1,8.629160143034047,0,1,20,0,67.1,Medium
SEG103414,23.016473186965104,72.57278259344645,14,2.350275052338311,2,0.6126230671577015,0,1,20,1,44.2,High
SEG103415,23.012764425336837,72.5843119313473,22,2.9915478288126742,6,0.7629283294386646,0,0,60,1,18.5,High
SEG103416,23.03410173484914,72.54339592662966,16,8.809319844227485,2,1.5516091883403937,1,1,20,1,71.2,Low
SEG103417,23.043273269161237,72.58704626179241,18,3.97165659336728,2,2.645710331697555,0,2,30,0,38.9,High
SEG103418,23.00315166249973,72.559996269661,10,2.4376052988397365,2,7.090296679501309,0,1,30,1,48.7,Medium
SEG103419,23.046765602683546,72.53627403525486,14,5.366394736969131,2,5.324176291160967,0,0,40,1,60.2,Medium
SEG103420,23.047342223222504,72.53686537939821,13,3.8564141178513567,3,4.2604458331484,0,0,50,1,48.1,Medium
SEG103421,23.01882479908584,72.54285728948875,19,7.901975197716632,3,7.825884909340046,1,3,30,0,62.3,Medium
SEG103422,23.036245223628367,72.54837879588905,12,9.904456183130277,3,3.1716059836174573,0,0,50,1,67.6,Medium
SEG103423,23.022143716743688,72.56226637728989,9,5.265744426658337,1,0.8545745889630463,1,1,30,0,52.5,Medium
SEG103424,23.00848049852043,72.57866882785339,1,4.517488976528493,2,3.9676638331713243,0,0,30,1,36.4,High
SEG103425,23.029076433020972,72.54213718363127,20,3.4303539831388563,3,7.664112735561063,0,2,30,1,54.0,Medium
SEG103426,23.004749782097587,72.59452236664247,10,9.733387322701377,0,4.740857151715497,1,1,40,0,86.5,Low
SEG103427,23.048315968546778,72.54049892556507,19,4.83283276004682,1,9.77147932497035,0,0,80,0,70.3,Low
SEG103428,23.050835936767527,72.56895956790194,16,1.7799685993604941,2,8.561273035836269,1,0,50,1,61.4,Medium
SEG103429,23.045188722535627,72.59038112833164,0,9.69215905384676,1,7.909538584492458,0,2,30,1,73.1,Low
SEG103430,23.030939046641578,72.584112982487,15,9.608821259993569,3,7.731805997383453,0,0,80,0,69.2,Medium
SEG103431,23.0306679225119,72.57211279810811,11,4.357250523350765,2,5.811240695033141,0,0,50,0,59.7,Medium
SEG103432,23.054153405713052,72.57650704479141,5,3.4818601303295713,0,9.011497021105285,0,1,40,1,56.7,Medium
SEG103433,23.013634592940715,72.53872336573585,6,6.804374466886354,3,5.898721125502232,1,1,60,1,62.7,Medium
SEG103434,23.004177160124787,72.53062809849442,15,8.289241307856098,3,3.7253650678578962,0,1,50,0,63.2,Medium
SEG103435,23.030906750798064,72.55821967098342,2,4.985321322835274,2,1.9590137339271807,0,0,50,1,51.7,Medium
SEG103436,23.018083207879556,72.53581873021199,14,3.308129910530334,1,8.130949130016315,0,4,30,0,45.1,Medium
SEG103437,23.017728632504443,72.55325391652434,20,3.013940108630134,2,3.7113729989300848,1,2,30,0,48.2,Medium
SEG103438,23.00038969447935,72.54454328158204,2,3.265987272144181,1,7.909032343899805,1,0,60,1,48.7,Medium
SEG103439,23.032793167525135,72.58956253695474,0,1.1803294012241006,3,9.830028202072864,1,2,50,1,45.7,Medium
SEG103440,23.01452185362516,72.58720363993552,1,7.786204363552088,1,3.987065985080763,1,0,50,0,65.4,Medium
SEG103441,23.010332220150598,72.58323128515451,17,1.0495986351913644,2,3.4074127108012506,1,0,50,1,54.4,Medium
SEG103442,23.002223756226616,72.57640637939691,20,3.983144949338527,4,1.700927858051695,0,1,60,1,32.2,High
SEG103443,23.020039886706158,72.54001467539176,23,8.34943337140865,2,4.753516011377865,1,1,30,0,59.3,Medium
SEG103444,23.048343287981254,72.53314388270294,0,4.041058956918999,1,6.540184621162676,0,1,30,1,60.8,Medium
SEG103445,23.018516894417857,72.57250271076056,11,2.9476179792595234,1,3.127867371308164,1,3,30,1,51.5,Medium
SEG103446,23.037349081556577,72.57174677891638,1,9.482537238032672,4,4.856656089693637,1,2,20,1,68.3,Medium
SEG103447,23.041610082987106,72.55401257850905,8,1.2654375353301062,3,5.370727985015449,1,0,40,0,54.2,Medium
SEG103448,23.018045544505462,72.56072463331832,7,8.848539027844742,1,2.7523734143257017,1,1,40,1,71.0,Low
SEG103449,23.04519024042566,72.56179471023547,14,0.6207679873680461,5,0.23511440640559655,0,1,20,1,23.3,High
SEG103450,23.03805338128168,72.54559532862852,21,4.135294128525699,3,2.1562391753424217,0,2,40,0,19.1,High
SEG103451,23.030758322578553,72.550420829774,19,6.31721055497867,1,8.031496363123868,1,1,30,1,85.9,Low
SEG103452,23.000054585522786,72.55719532105313,1,3.7003838414168087,2,2.780623431319728,1,0,40,1,55.0,Medium
SEG103453,23.001929992125753,72.56920663694426,5,5.346064209614584,2,0.1382193273322596,0,0,40,0,45.9,Medium
SEG103454,23.054497621425835,72.59212824839113,6,2.040016665871822,2,4.249486566852003,0,1,30,1,48.3,Medium
SEG103455,23.043025615792697,72.56500149961873,6,5.6903451746683675,0,6.824712412886437,0,1,50,1,73.9,Low
SEG103456,23.051566089232512,72.57752565412031,8,1.3455871689923815,3,7.524094396386135,1,1,40,0,56.0,Medium
SEG103457,23.049626676270492,72.58245507165572,14,7.960963160895763,4,4.138983400186267,1,2,40,1,64.7,Medium
SEG103458,23.00112436407285,72.53737802788505,17,5.837899134421298,5,5.718583914867274,0,1,40,1,42.9,High
SEG103459,23.04355160093851,72.57245310339101,22,4.819321148188526,4,7.4550825152790665,1,0,20,0,56.0,Medium
SEG103460,23.024813015920614,72.56133719681654,16,0.5466679583308132,3,8.892415023506485,1,0,50,1,52.7,Medium
SEG103461,23.043425701220034,72.56720801124611,7,4.997743359167223,1,6.398992358925851,0,0,80,0,55.6,Medium
SEG103462,23.000369368128986,72.53249710082498,4,5.635694303612403,2,6.9086276781697045,1,1,30,1,54.1,Medium
SEG103463,23.01585096156603,72.58890402287558,9,2.6566751340716452,1,0.986751278287924,1,2,30,0,41.5,High
SEG103464,23.04132280766852,72.5919309697224,19,6.775903409082219,0,4.204502876844305,0,1,60,1,59.8,Medium
SEG103465,23.043616143373086,72.53022632503951,23,0.7676514871352058,4,8.889588498559174,0,1,50,1,25.5,High
SEG103466,23.034084303066805,72.5438314534827,9,2.086890814484957,4,1.6072005594491157,1,1,30,1,36.8,High
SEG103467,23.016569090419544,72.54171262129108,4,7.375485173242352,1,3.0995942113470933,1,1,40,0,56.5,Medium
SEG103468,23.017069942520834,72.5807847936232,0,1.4722221892602416,3,6.77963564409135,1,2,60,1,32.0,High
SEG103469,23.05317201800031,72.56887520384227,1,2.455488196226161,2,9.020739639824543,1,3,30,0,31.5,High
SEG103470,23.02415666985788,72.54152668811429,15,6.508553479043843,2,0.5904036663805989,1,2,50,0,60.5,Medium
SEG103471,23.02459190526341,72.58290811209572,14,7.288417038111124,1,8.704919764154813,0,5,50,0,46.6,Medium
SEG103472,23.030378301263237,72.55297586666737,15,0.5148925462343201,3,2.2032271388288116,0,2,20,1,26.2,High
SEG103473,23.02252262852754,72.55995569695905,0,1.2658941325221507,2,8.608558109001281,0,0,60,0,42.6,High
SEG103474,23.030396936052856,72.55517492934584,10,4.461180058432626,1,8.89235564956633,1,0,80,0,68.4,Medium
SEG103475,23.023778448252216,72.56388971341867,4,5.927949448321963,3,7.754824253405666,1,3,50,0,34.8,High
SEG103476,23.04546932057812,72.56120926047387,8,4.537812343456108,2,9.238165496022088,1,0,40,1,79.9,Low
SEG103477,23.049997806088907,72.54784796017306,14,6.470699928117579,1,9.611580889257445,0,0,40,0,74.7,Low
SEG103478,23.051266064289845,72.5575961424371,6,7.559929065219589,4,9.251861027480038,1,3,40,0,55.1,Medium
SEG103479,23.031036291320618,72.58904191474053,15,9.495438475079023,4,5.1312907029101575,1,4,30,0,57.1,Medium
SEG103480,23.024318170660546,72.56268811887115,6,3.4988071312944715,3,4.636767631574912,1,1,30,0,52.3,Medium
SEG103481,23.03878820323355,72.58956511667745,12,1.631047685044661,0,1.052062599805288,0,3,20,0,39.8,High
SEG103482,23.046107797521273,72.56575825810816,11,2.640840042882039,2,2.1609096896280033,0,1,30,1,44.6,High
SEG103483,23.03096402331365,72.57997312406216,9,1.4816444505179105,1,6.523653857962421,0,2,50,1,49.1,Medium
SEG103484,23.038498956200225,72.54908343512788,3,3.942456419729161,2,1.2734182264605376,0,3,60,1,16.3,High
SEG103485,23.04123511428967,72.58137687685289,13,8.725672659015656,5,9.423805295319296,1,3,30,1,58.8,Medium
SEG103486,23.03720165771945,72.54718090484403,23,3.4705989694435657,4,2.2704599534521974,1,1,40,0,25.8,High
SEG103487,23.041037345565112,72.5312707481568,15,1.4882270222259675,2,0.8793098970427471,0,1,40,1,35.4,High
SEG103488,23.01147549329058,72.54044738130655,17,5.226328820229693,4,2.35245311543957,0,0,40,1,55.0,Medium
SEG103489,23.0274106000862,72.53140743687709,19,9.9194381666014,1,0.4891158951707686,0,0,50,0,69.2,Medium
SEG103490,23.03235477050328,72.59155907172294,0,1.8818121866875948,3,1.6608962520040438,1,2,30,1,16.3,High
SEG103491,23.000136286197137,72.59499850632714,19,7.778749517567219,5,5.876840635733352,1,0,20,1,79.4,Low
SEG103492,23.047077937984753,72.57954496713526,5,8.233589435743026,1,2.891634385941736,0,1,30,0,56.3,Medium
SEG103493,23.03355134796447,72.53702833064385,15,4.013383435010018,0,8.011604254881464,0,1,80,0,63.9,Medium
SEG103494,23.007102498243402,72.58843145492162,23,6.1955143866452485,2,4.0473373512574105,0,1,80,0,34.1,High
SEG103495,23.04489963899167,72.5783454519123,21,4.323734507511886,1,7.139646102082096,0,2,40,1,40.7,High
SEG103496,23.03943813315423,72.55159589350113,9,2.6232693653997186,6,7.082938877287408,0,0,40,1,36.8,High
SEG103497,23.0417064748905,72.56264806426758,20,4.261188000723602,3,1.357782410084838,1,0,40,1,63.8,Medium
SEG103498,23.0215623354024,72.57301435718203,14,0.9529013663007158,2,0.5658138386491085,0,0,40,1,34.0,High
SEG103499,23.046981137868226,72.53156328091876,3,7.069561136608927,5,8.41993989979342,1,2,30,0,37.0,High
SEG103500,23.02277151701728,72.56260015928649,5,8.29193031629304,0,7.008510022945002,1,1,20,1,77.6,Low
